,uid,domain_id,representative_status,hierarchy_identifier,pdb_identifier,chain_identifier,residue_number,seq_id,accession number,architecture,X_group,H_group,T_group,F_group,domain_assembly_status,non_polymer_entities,reciprocal_of_occupancy_ratio,topology,OFHT,number_of_jumps,number_of_frustrated_alpha-beta-units_pairing
2430,000139828,e2x7jA1,AUTO_NONREP,7574.1.1.4,2x7j,A,A:2-197,A:26-221,P23970,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Thiamin diphosphate-binding fold (THDP-binding)""",TPP_enzyme_N,NOT_DOMAIN_ASSEMBLY,"EDO,NA,SO4,TPP",0.0049261083743842,213465++++++,0.5914455715957831,2.0,1.0
2431,001400681,e4q9mA1,AUTO_NONREP,7534.1.1.1,4q9m,A,A:17-246,A:11-240,Q8DRB3,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Undecaprenyl diphosphate synthase""",Prenyltransf,NOT_DOMAIN_ASSEMBLY,"2ZW,CD,FPP",0.0909090909090909,651243++++++,1.0032188841201717,2.0,1.0
2432,000009024,e1uufA2,MANUAL_REP,2003.1.1.8,1uuf,A,A:145-312,A:165-332,P75691,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,ZN,3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2433,000110910,e1qpbA3,AUTO_NONREP,7574.1.1.3,1qpb,A,A:361-556,A:361-556,P06169,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Thiamin diphosphate-binding fold (THDP-binding)""",TPP_enzyme_C,NOT_DOMAIN_ASSEMBLY,"MG,PYM,TPP",0.0043290043290043,213465++++++,0.5914455715957831,2.0,1.0
2434,000096335,e1ybeB2,AUTO_NONREP,2002.4.1.3,1ybe,B,B:168-433,B:168-433,Q8UIS9,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""Nicotinate/Quinolinate PRTase C-terminal domain-like""",NAPRTase,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.1111111111111111,216543++++++,0.892710544939844,1.0,1.0
2435,000287508,e1x14A2,AUTO_NONREP,2003.1.11.3,1x14,A,"A:1000-1136,A:1310-1372","A:9-143,A:317-379",P07001,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Formate/glycerate dehydrogenase catalytic domain-like""",AlaDh_PNT_N,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0002861230329041,321456++++++,4.402846093248476,1.0,0.0
2436,001407823,e1g64B2,AUTO_NONREP,2004.1.1.64,1g64,B,B:207-396,B:7-196,P31570,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",CobA_CobO_BtuR,NOT_DOMAIN_ASSEMBLY,"ATP,B12,MG",0.0026737967914438,615423++++++,0.0288658645276288,3.0,1.0
2437,000347819,e3dmqB4,AUTO_NONREP,2004.1.1.1429,3dmq,B,B:426-695,B:426-695,P60240,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Helicase_C,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0005347593582887,165243++++++,0.0296551151654935,3.0,2.0
2438,000154620,e4gx0D2,AUTO_NONREP,2003.1.1.413,4gx0,D,"D:130-261,D:351-355","D:127-258,D:348-352",Q74FS9,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",TrkA_N,NOT_DOMAIN_ASSEMBLY,CA,0.0002524614996213,321456++++++,4.402846093248476,1.0,0.0
2439,000010241,e1gvhA3,MANUAL_REP,7514.1.1.1,1gvh,A,A:254-396,A:254-396,P24232,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Ferredoxin reductase-like, C-terminal NADP-linked domain""",NAD_binding_1,NOT_DOMAIN_ASSEMBLY,"FAD,HEM,NA",0.0212765957446808,651234++++++,1.5206294291651783,1.0,0.0
2440,000184949,e2w00A3,MANUAL_REP,2004.1.1.179,2w00,A,A:470-731,A:470-731,P10486,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Helicase_C_8,NOT_DOMAIN_ASSEMBLY,ATP,0.0013368983957219,165243++++++,0.0296551151654935,3.0,2.0
2441,000199652,e3e82A1,AUTO_NONREP,2003.1.1.414,3e82,A,"A:15-137,A:305-368","A:7-129,A:297-356",A6T882,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",GFO_IDH_MocA,NOT_DOMAIN_ASSEMBLY,CL,7.529553497477599e-05,321456++++++,4.402846093248476,1.0,0.0
2442,000195466,e2h6eA1,AUTO_NONREP,2003.1.1.8,2h6e,A,"A:34-37,A:141-311","A:34-37,A:141-311",Q97YM2,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,ZN,3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2443,001174517,e3dipA3,AUTO_NONREP,2002.1.1.127,3dip,A,"A:103-127,A:162-401","A:105-129,A:164-402",NO_UNP,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",MR_MLE_C,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001273885350318,123456++++++,0.0556408081672289,0.0,0.0
2444,001718312,e4relA1,AUTO_NONREP,7512.1.1.14,4rel,A,A:247-446,A:247-446,A4F1R4,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""UDP-Glycosyltransferase/glycogen phosphorylase""",UDPGT,NOT_DOMAIN_ASSEMBLY,"ACT,GOL,KMP",0.003030303030303,321456++++++,4.402846093248476,1.0,0.0
2445,001551471,e3x2eA2,AUTO_NONREP,2003.1.11.2,3x2e,A,"A:2-166,A:331-402","A:3-166,A:331-402",O51933,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Formate/glycerate dehydrogenase catalytic domain-like""",AdoHcyase,NOT_DOMAIN_ASSEMBLY,NAI,0.0002861230329041,321456++++++,4.402846093248476,1.0,0.0
2446,001513039,e4p4gA2,AUTO_NONREP,2003.1.1.418,4p4g,A,A:105-269,A:105-269,P95001,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Shikimate_DH,NOT_DOMAIN_ASSEMBLY,"BR,SKM,SO4",0.0001716738197424,321456++++++,4.402846093248476,1.0,0.0
2447,000118988,e1m2kA2,MANUAL_REP,2003.1.4.33,1m2k,A,"A:1-117,A:157-249","A:1-117,A:157-249",O28597,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""DHS-like NAD/FAD-binding domain""",SIR2_1st,NOT_DOMAIN_ASSEMBLY,APR,0.0001384466288245,321456++++++,4.402846093248476,1.0,0.0
2448,000185748,e4fmwA1,MANUAL_REP,2488.1.1.40,4fmw,A,A:94-275,A:14-195,Q8TBZ6,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""alpha/beta knot""",COG2419,NOT_DOMAIN_ASSEMBLY,"EDO,SAH,UNX",0.0416666666666666,321546++++++,0.1996047430830035,2.0,1.0
2449,001233416,e2z83A4,AUTO_NONREP,2004.1.1.93,2z83,A,A:181-320,A:15-154,P27395,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Flavi_DEAD,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0006684491978609,165243++++++,0.0296551151654935,3.0,2.0
2450,001716631,e1iirA3,MANUAL_REP,7512.1.1.14,1iir,A,A:222-401,A:222-401,P96559,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""UDP-Glycosyltransferase/glycogen phosphorylase""",UDPGT,NOT_DOMAIN_ASSEMBLY,SO4,0.003030303030303,321456++++++,4.402846093248476,1.0,0.0
2451,000010483,e1q7eA1,MANUAL_REP,7527.1.1.1,1q7e,A,A:3-419,A:3-419,P69902,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""SurE-like/CoA-transferase family III (CaiB/BaiF)""",CoA_transf_3,NOT_DOMAIN_ASSEMBLY,"MET,MPD",0.05,321456++++++,4.402846093248476,1.0,0.0
2452,001155286,e4dupA5,AUTO_NONREP,2003.1.1.8,4dup,A,A:118-297,A:140-319,Q2KB38,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2453,000162257,e2im5A1,AUTO_NONREP,2002.4.1.3,2im5,A,A:138-391,A:138-391,Q7MXV0,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""Nicotinate/Quinolinate PRTase C-terminal domain-like""",NAPRTase,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.1111111111111111,216543++++++,0.892710544939844,1.0,1.0
2454,000010987,e1vhkA2,MANUAL_REP,2488.1.1.11,1vhk,A,A:74-253,A:76-255,P54461,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""alpha/beta knot""",Methyltrans_RNA_C,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0083333333333333,321546++++++,0.1996047430830035,2.0,1.0
2455,001296767,e4d25A2,AUTO_NONREP,2004.1.1.978,4d25,A,"A:137-161,A:401-563","A:7-31,A:271-433",O01378,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Helicase_C_1,NOT_DOMAIN_ASSEMBLY,"ANP,GOL",0.0001671122994652,165243++++++,0.0296551151654935,3.0,2.0
2456,000099868,e1ofuB2,AUTO_NONREP,2003.1.6.1,1ofu,B,B:11-206,B:11-206,P47204,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Tubulin nucleotide-binding domain-like""",Tubulin,NOT_DOMAIN_ASSEMBLY,GDP,0.0001479946721918,321456++++++,4.402846093248476,1.0,0.0
2457,001201138,e3m2tB3,AUTO_NONREP,2003.1.1.414,3m2t,B,B:0-125,B:4-127,Q7NY68,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",GFO_IDH_MocA,NOT_DOMAIN_ASSEMBLY,NAD,7.529553497477599e-05,321456++++++,4.402846093248476,1.0,0.0
2458,000009030,e1iz0A2,MANUAL_REP,2003.1.1.8,1iz0,A,A:99-269,A:99-269,Q8L3C8,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,SO4,3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2459,000096577,e2nvbB2,AUTO_NONREP,2003.1.1.8,2nvb,B,B:140-313,B:140-313,P14941,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,"NAP,ZN",3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2460,000009825,e1nuuA1,MANUAL_REP,2005.1.1.218,1nuu,A,"A:3-105,A:126-235","A:3-105,A:126-235",Q96T66,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",CTP_transf_like,NOT_DOMAIN_ASSEMBLY,"NAD,SO4",0.0014245014245014,321456++++++,4.402846093248476,1.0,0.0
2461,001717486,e1f6dA2,AUTO_NONREP,7512.1.1.35,1f6d,A,A:197-376,A:197-376,P27828,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""UDP-Glycosyltransferase/glycogen phosphorylase""",Epimerase_2_C,NOT_DOMAIN_ASSEMBLY,"CL,NA,UDP",0.0047619047619047,321456++++++,4.402846093248476,1.0,0.0
2462,000138112,e3l4bC1,AUTO_NONREP,2003.1.1.413,3l4b,C,C:1-133,C:1-133,D3KFX8,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",TrkA_N,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0002524614996213,321456++++++,4.402846093248476,1.0,0.0
2463,000353685,e3fbtB1,AUTO_NONREP,2003.1.1.418,3fbt,B,B:198-368,B:105-274,Q97KM0,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Shikimate_DH,NOT_DOMAIN_ASSEMBLY,SO4,0.0001716738197424,321456++++++,4.402846093248476,1.0,0.0
2464,000096576,e1pedC2,AUTO_NONREP,2003.1.1.8,1ped,C,C:140-313,C:140-313,P25984,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,ZN,3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2465,000010216,e2bfwA1,MANUAL_REP,7512.1.1.2,2bfw,A,A:218-413,A:5-200,Q9V2J8,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""UDP-Glycosyltransferase/glycogen phosphorylase""",Glycos_transf_1,NOT_DOMAIN_ASSEMBLY,"ACT,SO4",0.0022222222222222,321456++++++,4.402846093248476,1.0,0.0
2466,001716639,e1rzuA3,MANUAL_REP,7512.1.1.2,1rzu,A,A:247-477,A:247-477,P0A3F3,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""UDP-Glycosyltransferase/glycogen phosphorylase""",Glycos_transf_1,NOT_DOMAIN_ASSEMBLY,ADP,0.0022222222222222,321456++++++,4.402846093248476,1.0,0.0
2467,000096466,e1qljA2,AUTO_NONREP,2003.1.1.8,1qlj,A,A:164-339,A:164-339,P00327,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,ZN,3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2468,000009035,e1v3vA2,MANUAL_REP,2003.1.1.8,1v3v,A,A:113-294,A:117-298,Q9EQZ5,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,"5OP,CL,NAP",3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2469,001503816,e3exaA1,MANUAL_REP,2004.1.1.112,3exa,A,"A:2-115,A:188-318","A:2-115,A:188-318",Q9KAC3,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",IPT,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0005941770647653,651423++++++,0.0200410972469795,3.0,1.0
2470,000009827,e1kamA1,MANUAL_REP,2005.1.1.218,1kam,A,A:1-189,A:6-194,P54455,a/b three-layered sandwiches,"""HUP domain-like""","""NO_H_NAME""","""HUP domains""",CTP_transf_like,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0014245014245014,321456++++++,4.402846093248476,1.0,0.0
2471,001149461,e2o1sD4,AUTO_NONREP,7574.1.1.6,2o1s,D,D:319-490,D:319-490,P77488,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Thiamin diphosphate-binding fold (THDP-binding)""",Transket_pyr,NOT_DOMAIN_ASSEMBLY,K,0.0059523809523809,213465++++++,0.5914455715957831,2.0,1.0
2472,000156583,e1wxdA1,AUTO_NONREP,2003.1.1.418,1wxd,A,A:100-263,A:100-263,Q5SJF8,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Shikimate_DH,NOT_DOMAIN_ASSEMBLY,SO4,0.0001716738197424,321456++++++,4.402846093248476,1.0,0.0
2473,000167614,e2vbiA3,AUTO_NONREP,7574.1.1.3,2vbi,A,A:354-555,A:354-555,Q8L388,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Thiamin diphosphate-binding fold (THDP-binding)""",TPP_enzyme_C,NOT_DOMAIN_ASSEMBLY,"MG,TPP",0.0043290043290043,213465++++++,0.5914455715957831,2.0,1.0
2474,001201910,e2i3aC5,AUTO_NONREP,2003.1.1.59,2i3a,C,"C:9-157,C:321-352","C:9-157,C:321-352",P9WPZ9,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Semialdhyde_dh,NOT_DOMAIN_ASSEMBLY,BTB,0.0001341201716738,321456++++++,4.402846093248476,1.0,0.0
2475,000009159,e1ldnA2,MANUAL_REP,2003.1.1.40,1ldn,A,A:15-162,A:1-148,P00344,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Ldh_1_N,NOT_DOMAIN_ASSEMBLY,"NAD,OXM",5.573825316314587e-05,321456++++++,4.402846093248476,1.0,0.0
2476,001718401,e3tovA1,AUTO_NONREP,7512.1.1.6,3tov,A,A:155-345,A:158-348,D1BM34,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""UDP-Glycosyltransferase/glycogen phosphorylase""",Glyco_transf_9_C,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0047619047619047,321456++++++,4.402846093248476,1.0,0.0
2477,000150534,e4e6eA1,AUTO_NONREP,2003.1.6.1,4e6e,A,A:0-204,A:1-205,Q47QW6,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""Tubulin nucleotide-binding domain-like""",Tubulin,NOT_DOMAIN_ASSEMBLY,"CL,MG,SO4",0.0001479946721918,321456++++++,4.402846093248476,1.0,0.0
2478,001239665,e3dipB5,AUTO_NONREP,2002.1.1.127,3dip,B,"B:103-122,B:167-401","B:105-124,B:169-402",NO_UNP,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""TIM barrels""",MR_MLE_C,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0001273885350318,123456++++++,0.0556408081672289,0.0,0.0
2479,000096336,e1yirC2,AUTO_NONREP,2002.4.1.3,1yir,C,C:145-399,C:145-399,Q9HW26,a/b barrels,"""TIM beta/alpha-barrel""","""NO_H_NAME""","""Nicotinate/Quinolinate PRTase C-terminal domain-like""",NAPRTase,NOT_DOMAIN_ASSEMBLY,SO4,0.1111111111111111,216543++++++,0.892710544939844,1.0,1.0
2480,001096276,e4lrsB2,AUTO_NONREP,2003.1.1.59,4lrs,B,"B:22-144,B:286-315","B:22-144,B:286-315",D1A3K7,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Semialdhyde_dh,NOT_DOMAIN_ASSEMBLY,"NAD,PEG",0.0001341201716738,321456++++++,4.402846093248476,1.0,0.0
2481,000098091,e1pzgB2,AUTO_NONREP,2003.1.1.40,1pzg,B,B:18-163,B:7-156,P90613,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Ldh_1_N,NOT_DOMAIN_ASSEMBLY,"A3D,SO4",5.573825316314587e-05,321456++++++,4.402846093248476,1.0,0.0
2482,000009869,e1te2A1,MANUAL_REP,2006.1.1.6,1te2,A,A:5-222,A:7-224,P77247,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""HAD-like""",HAD_2,NOT_DOMAIN_ASSEMBLY,"CA,PGA",0.0004058441558441,321456++++++,4.402846093248476,1.0,0.0
2483,000142166,e2y05A2,AUTO_NONREP,2003.1.1.8,2y05,A,A:113-294,A:112-293,Q14914,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,"EDO,NAP,RAL",3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2484,001503752,e2y0cC3,AUTO_NONREP,2003.1.12.23,2y0c,C,C:316-458,C:324-466,C9E261,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""UDPG/MGDP dehydrogenase C-terminal domain""",UDPG_MGDP_dh_C,NOT_DOMAIN_ASSEMBLY,UGA,0.0003065603923973,321456++++++,4.402846093248476,1.0,0.0
2485,000009136,e1ydwA2,MANUAL_REP,2003.1.1.414,1ydw,A,"A:6-133,A:305-360","A:6-133,A:305-360",Q9SZ83,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",GFO_IDH_MocA,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,7.529553497477599e-05,321456++++++,4.402846093248476,1.0,0.0
2486,001297061,e4nhoA2,AUTO_NONREP,2004.1.1.978,4nho,A,A:618-806,A:286-474,Q9BUQ8,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",Helicase_C_1,NOT_DOMAIN_ASSEMBLY,"GOL,SO4",0.0001671122994652,165243++++++,0.0296551151654935,3.0,2.0
2487,001678238,e4uulA1,AUTO_NONREP,2003.1.1.40,4uul,A,A:2-154,A:2-154,O96445,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Ldh_1_N,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,5.573825316314587e-05,321456++++++,4.402846093248476,1.0,0.0
2488,000223661,e4j6fA2,AUTO_NONREP,2003.1.1.8,4j6f,A,A:157-326,A:180-349,Q92WD4,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,"CL,GOL",3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2489,001157167,e3q2kE3,AUTO_NONREP,2003.1.1.414,3q2k,E,"E:9-133,E:302-350","E:29-153,E:322-370",Q79H45,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",GFO_IDH_MocA,NOT_DOMAIN_ASSEMBLY,HP7,7.529553497477599e-05,321456++++++,4.402846093248476,1.0,0.0
2490,000170060,e2vjyA3,AUTO_NONREP,7574.1.1.3,2vjy,A,A:360-563,A:360-563,Q12629,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Thiamin diphosphate-binding fold (THDP-binding)""",TPP_enzyme_C,NOT_DOMAIN_ASSEMBLY,"ALK,MG,TPP",0.0043290043290043,213465++++++,0.5914455715957831,2.0,1.0
2491,000137273,e3komA2,AUTO_NONREP,7574.1.1.6,3kom,A,A:333-528,A:333-528,Q5NF74,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Thiamin diphosphate-binding fold (THDP-binding)""",Transket_pyr,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,0.0059523809523809,213465++++++,0.5914455715957831,2.0,1.0
2492,001215308,e3cosA3,AUTO_NONREP,2003.1.1.8,3cos,A,A:170-345,A:171-346,P08319,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,"ACY,EDO,NAD,ZN",3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2493,001144914,e4mumA1,AUTO_NONREP,2006.1.1.16,4mum,A,A:27-233,A:6-207,Q9NPB1,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""HAD-like""",NT5C,NOT_DOMAIN_ASSEMBLY,"CL,GOL,MG,PEG,PG4,PO4,TRS",0.0037878787878787,321456++++++,4.402846093248476,1.0,0.0
2494,000096544,e1lluB2,AUTO_NONREP,2003.1.1.8,1llu,B,B:144-309,B:144-309,Q9HTD9,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,"EDO,NAD,ZN",3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2495,000009023,e1o89A2,MANUAL_REP,2003.1.1.8,1o89,A,A:116-292,A:137-313,P26646,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",ADH_zinc_N,NOT_DOMAIN_ASSEMBLY,NO_LIGANDS_4A,3.546979746745646e-05,321456++++++,4.402846093248476,1.0,0.0
2496,000383096,e3l8eA1,AUTO_NONREP,2006.1.1.29,3l8e,A,A:3-187,A:3-187,P63228,a/b three-layered sandwiches,"""HAD domain-like""","""HAD domain-related""","""HAD-like""",PNK3P,NOT_DOMAIN_ASSEMBLY,"ACY,ZN",0.0020661157024793,321456++++++,4.402846093248476,1.0,0.0
2497,000134691,e3donA1,AUTO_NONREP,2003.1.1.418,3don,A,A:100-271,A:100-269,Q5HNV1,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Shikimate_DH,NOT_DOMAIN_ASSEMBLY,GOL,0.0001716738197424,321456++++++,4.402846093248476,1.0,0.0
2498,000010677,e1pvdA2,MANUAL_REP,7574.1.1.4,1pvd,A,A:2-181,A:1-180,P06169,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Thiamin diphosphate-binding fold (THDP-binding)""",TPP_enzyme_N,NOT_DOMAIN_ASSEMBLY,TPP,0.0049261083743842,213465++++++,0.5914455715957831,2.0,1.0
2499,001692518,e5dzsA2,AUTO_NONREP,2003.1.1.418,5dzs,A,A:101-270,A:101-269,Q187E7,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",Shikimate_DH,NOT_DOMAIN_ASSEMBLY,SO4,0.0001716738197424,321456++++++,4.402846093248476,1.0,0.0
2500,000217023,e4dt1A1,AUTO_NONREP,2004.1.1.478,4dt1,A,A:1-213,A:1-213,P40465,a/b three-layered sandwiches,"""P-loop domains-like""","""P-loop domains-related""","""P-loop containing nucleoside triphosphate hydrolases""",CSM2,NOT_DOMAIN_ASSEMBLY,EOH,0.0026737967914438,615423++++++,0.0288658645276288,3.0,1.0
2501,000980133,e4j9vB4,AUTO_NONREP,2003.1.1.413,4j9v,B,B:230-364,B:230-364,Q87KD2,a/b three-layered sandwiches,"""Rossmann-like""","""Rossmann-related""","""NAD(P)-binding Rossmann-fold domains""",TrkA_N,NOT_DOMAIN_ASSEMBLY,AGS,0.0002524614996213,321456++++++,4.402846093248476,1.0,0.0
2502,000154521,e4h8eA1,AUTO_NONREP,7534.1.1.1,4h8e,A,A:19-253,A:19-253,P60477,a/b three-layered sandwiches,"""NO_X_NAME""","""NO_H_NAME""","""Undecaprenyl diphosphate synthase""",Prenyltransf,NOT_DOMAIN_ASSEMBLY,"FPP,MG,SO4",0.0909090909090909,651243++++++,1.0032188841201717,2.0,1.0
